id,denekId,sayac,yatirim,rakip,secim,secimsure,kazanc,toplam
867,35,21,1,1,1,873,60,1060
868,35,22,1,1,1,889,60,1120
869,35,23,1,1,1,1014,60,1180
870,35,24,1,1,1,905,60,1240
871,35,25,1,0,1,702,0,1240
872,35,26,1,1,1,826,60,1300
873,35,27,1,1,1,1560,60,1360
874,35,28,1,1,1,780,60,1420
875,35,29,1,1,1,780,60,1480
876,35,30,1,0,1,921,0,1480
877,35,31,1,1,1,655,60,1540
878,35,32,1,0,1,1014,0,1540
879,35,33,1,0,1,812,0,1540
880,35,34,1,0,1,-1091981939,0,1540
881,35,35,1,0,1,1310,0,1540
882,35,36,1,1,1,936,60,1600
883,35,37,1,1,1,562,60,1660
884,35,38,1,0,1,578,0,1660
885,35,39,1,0,1,593,0,1660
886,35,40,0,1,1,2886,20,1680
887,35,41,1,1,1,889,60,1740
888,35,42,1,1,1,780,60,1800
889,35,43,1,1,1,796,60,1860
890,35,44,1,1,1,952,60,1920
891,35,45,1,1,1,2684,60,1980
892,35,46,1,1,1,889,60,2040
893,35,47,1,1,1,748,60,2100
894,35,48,1,1,1,873,60,2160
895,35,49,1,0,1,827,0,2160
896,35,50,1,1,1,593,60,2220
897,35,51,1,1,1,812,60,2280
898,35,52,1,1,1,593,60,2340
899,35,53,1,1,1,842,60,2400
900,35,54,1,1,1,655,60,2460
901,35,55,1,1,1,1045,60,2520
902,35,56,1,1,1,515,60,2580
903,35,57,1,1,1,717,60,2640
904,35,58,1,1,1,1061,60,2700
905,35,59,1,1,1,764,60,2760
975,43,0,1,1,1,827,60,60
976,43,1,1,1,0,0,0,60
977,43,2,1,1,1,2465,60,120
978,43,3,1,1,1,1373,60,180
979,43,4,1,1,1,2496,60,240
980,43,5,1,1,0,0,0,240
981,43,6,1,1,1,1124,60,300
982,43,7,1,1,0,0,0,300
983,43,8,1,1,1,562,60,360
984,43,9,0,1,1,670,20,380
985,43,10,1,1,1,530,60,440
986,43,11,1,1,1,1778,60,500
987,43,12,1,1,1,733,60,560
988,43,13,0,1,1,702,20,580
989,43,14,1,1,1,843,60,640
990,43,15,1,0,1,889,0,640
991,43,16,0,1,1,952,20,660
992,43,17,0,1,1,-487765535,20,680
993,43,18,0,1,1,1155,20,700
994,43,19,1,1,1,1419,60,760
995,43,20,1,1,1,2574,60,820
996,43,21,1,1,1,1482,60,880
997,43,22,0,1,1,811,20,900
998,43,23,1,0,1,2465,0,900
999,43,24,1,0,1,858,0,900
1000,43,25,0,1,1,453,20,920
1001,43,26,0,1,1,562,20,940
1002,43,27,1,0,1,592,0,940
1003,43,28,0,1,1,593,20,960
1004,43,29,0,1,1,921,20,980
1005,43,30,0,1,1,1622,20,1000
1006,43,31,0,1,1,780,20,1020
1007,43,32,0,1,1,1170,20,1040
1008,43,33,0,1,0,0,0,1040
1009,43,34,1,0,1,967,0,1040
1010,43,35,0,1,1,671,20,1060
1011,43,36,0,1,1,1014,20,1080
1012,43,37,0,1,1,1326,20,1100
1013,43,38,0,1,1,624,20,1120
1014,43,39,0,1,1,827,20,1140
1015,43,40,0,1,1,1279,20,1160
1016,43,41,0,1,1,670,20,1180
1017,43,42,0,1,1,811,20,1200
1018,43,43,0,1,1,-487150458,20,1220
1019,43,44,0,1,1,1108,20,1240
1020,43,45,1,1,1,796,60,1300
1021,43,46,0,1,1,702,20,1320
1022,43,47,0,1,1,688,20,1340
1023,43,48,0,1,1,561,20,1360
1024,43,49,1,1,1,468,60,1420
1025,43,50,0,1,1,2262,20,1440
1026,43,51,0,1,1,1311,20,1460
1027,43,52,0,1,1,811,20,1480
1028,43,53,1,1,1,609,60,1540
1029,43,54,1,1,1,1107,60,1600
1030,43,55,0,1,1,748,20,1620
1031,43,56,0,1,1,2418,20,1640
1032,43,57,1,1,1,483,60,1700
1033,43,58,0,1,1,2138,20,1720
1034,43,59,0,1,1,655,20,1740
1037,45,0,0,1,0,0,0,0
1038,45,1,1,1,1,827,60,60
1039,45,2,1,1,0,0,0,60
1040,45,3,1,1,1,717,60,120
1041,45,4,1,1,1,-484421860,60,180
1042,45,5,1,1,1,-484397834,60,240
1043,45,6,1,0,1,795,0,240
1044,45,7,1,1,1,812,60,300
1045,45,8,1,1,1,810,60,360
1046,45,9,1,1,1,1093,60,420
1047,45,10,1,1,1,1015,60,480
1048,45,11,1,0,1,-484244768,0,480
1049,45,12,1,1,1,-484220744,60,540
1050,45,13,1,1,1,-484196581,60,600
1051,45,14,1,1,1,-484172649,60,660
1052,45,15,1,1,1,718,60,720
1053,45,16,1,1,1,-484124772,60,780
1054,45,17,1,1,1,-484100732,60,840
1055,45,18,1,1,1,-484076801,60,900
1056,45,19,1,1,1,516,60,960
1057,45,20,1,1,1,-484019815,60,1020
1058,45,21,1,0,1,686,0,1020
1059,45,22,1,1,1,-483971830,60,1080
1060,45,23,1,1,1,701,60,1140
1061,45,24,1,1,1,-483923828,60,1200
1062,45,25,1,0,1,796,0,1200
1063,45,26,1,1,1,-483875765,60,1260
1064,45,27,1,0,1,-483851787,0,1260
1065,45,28,1,1,1,843,60,1320
1066,45,29,1,1,1,-483803755,60,1380
1067,45,30,1,1,1,-483770854,60,1440
1068,45,31,1,0,1,-483746846,0,1440
1069,45,32,1,1,1,-483722822,60,1500
1070,45,33,1,0,1,452,0,1500
1071,45,34,1,1,1,-483674837,60,1560
1072,45,35,1,0,1,546,0,1560
1073,45,36,1,1,1,529,60,1620
1074,45,37,1,0,1,-483602796,0,1620
1075,45,38,1,1,1,639,60,1680
1076,45,39,1,1,1,717,60,1740
1077,45,40,1,1,1,827,60,1800
1078,45,41,1,1,1,421,60,1860
1079,45,42,1,1,1,-483473845,60,1920
1080,45,43,1,0,1,-483449743,0,1920
1081,45,44,1,1,1,703,60,1980
1082,45,45,1,1,1,483,60,2040
1083,45,46,1,0,1,780,0,2040
1084,45,47,1,1,1,-483353850,60,2100
1085,45,48,1,1,1,563,60,2160
1086,45,49,1,1,1,686,60,2220
1087,45,50,1,0,1,717,0,2220
1088,45,51,1,1,1,561,60,2280
1089,45,52,1,1,1,561,60,2340
1090,45,53,1,1,1,624,60,2400
1091,45,54,1,1,1,-483176853,60,2460
1092,45,55,0,1,1,906,20,2480
1093,45,56,1,1,1,608,60,2540
1094,45,57,1,1,1,-483104780,60,2600
1095,45,58,1,1,1,1045,60,2660
1096,45,59,1,1,1,671,60,2720
1162,51,0,1,1,1,2636,60,60
1163,51,1,0,1,1,562,20,80
1164,51,2,1,1,1,2106,60,140
1165,51,3,1,1,1,406,60,200
1166,51,4,1,1,1,1170,60,260
1167,51,5,1,1,1,920,60,320
1168,51,6,1,0,1,1014,0,320
1169,51,7,0,1,1,764,20,340
1170,51,8,1,1,1,936,60,400
1171,51,9,0,1,1,936,20,420
1172,51,10,1,1,1,1888,60,480
1173,51,11,1,1,0,0,0,480
1174,51,12,0,1,1,921,20,500
1175,51,13,0,1,1,749,20,520
1176,51,14,1,1,1,639,60,580
1177,51,15,1,1,1,827,60,640
1178,51,16,0,1,1,780,20,660
1179,51,17,1,1,1,811,60,720
1180,51,18,1,1,1,827,60,780
1181,51,19,0,1,1,1030,20,800
1182,51,20,1,1,1,1388,60,860
1183,51,21,1,0,1,780,0,860
1184,51,22,0,1,1,624,20,880
1185,51,23,0,1,0,0,0,880
1186,51,24,1,0,1,858,0,880
1187,51,25,0,1,1,702,20,900
1188,51,26,0,1,1,546,20,920
1189,51,27,1,0,1,811,0,920
1190,51,28,0,1,1,748,20,940
1191,51,29,0,1,1,624,20,960
1192,51,30,0,1,1,624,20,980
1193,51,31,0,1,1,530,20,1000
1194,51,32,0,1,1,593,20,1020
1195,51,33,1,1,1,546,60,1080
1196,51,34,1,1,1,795,60,1140
1197,51,35,0,1,1,546,20,1160
1198,51,36,1,1,1,-1752456679,60,1220
1199,51,37,0,1,1,515,20,1240
1200,51,38,1,1,1,795,60,1300
1201,51,39,0,1,1,2496,20,1320
1202,51,40,1,1,1,2746,60,1380
1203,51,41,1,1,1,702,60,1440
1204,51,42,0,1,1,842,20,1460
1205,51,43,1,1,1,546,60,1520
1206,51,44,1,1,1,811,60,1580
1207,51,45,0,1,1,515,20,1600
1208,51,46,1,1,1,499,60,1660
1209,51,47,1,1,1,702,60,1720
1210,51,48,0,1,1,952,20,1740
1211,51,49,1,1,1,608,60,1800
1212,51,50,1,0,1,608,0,1800
1213,51,51,0,1,1,1731,20,1820
1214,51,52,0,1,1,718,20,1840
1215,51,53,1,1,1,764,60,1900
1216,51,54,1,1,1,687,60,1960
1217,51,55,0,1,1,624,20,1980
1218,51,56,1,1,1,795,60,2040
1219,51,57,1,1,1,1092,60,2100
1220,51,58,0,1,1,530,20,2120
1221,51,59,1,1,1,702,60,2180
1378,59,0,1,1,1,2496,60,60
1379,59,1,0,1,1,2138,20,80
1380,59,2,1,1,1,702,60,140
1381,59,3,0,1,1,842,20,160
1382,59,4,1,1,1,718,60,220
1383,59,5,1,1,1,967,60,280
1384,59,6,1,1,1,484,60,340
1385,59,7,1,1,1,593,60,400
1386,59,8,1,1,1,1076,60,460
1387,59,9,1,1,1,578,60,520
1388,59,10,1,0,1,842,0,520
1389,59,11,0,1,1,484,20,540
1390,59,12,1,1,1,842,60,600
1391,59,13,1,1,1,468,60,660
1392,59,14,1,1,1,561,60,720
1393,59,15,1,1,1,686,60,780
1394,59,16,1,1,1,890,60,840
1395,59,17,1,1,1,811,60,900
1396,59,18,1,1,1,702,60,960
1397,59,19,1,1,1,1030,60,1020
1398,59,20,1,1,1,796,60,1080
1399,59,21,1,0,1,1996,0,1080
1400,59,22,1,1,1,453,60,1140
1401,59,23,1,1,1,390,60,1200
1402,59,24,1,0,1,499,0,1200
1403,59,25,1,0,1,905,0,1200
1404,59,26,0,1,1,686,20,1220
1405,59,27,0,1,1,500,20,1240
1406,59,28,0,1,1,484,20,1260
1407,59,29,1,0,1,499,0,1260
1408,59,30,1,1,1,530,60,1320
1409,59,31,1,1,1,499,60,1380
1410,59,32,1,1,1,484,60,1440
1411,59,33,1,0,1,686,0,1440
1412,59,34,1,1,1,328,60,1500
1413,59,35,1,0,1,718,0,1500
1414,59,36,1,1,1,405,60,1560
1415,59,37,1,1,1,359,60,1620
1416,59,38,1,0,1,359,0,1620
1417,59,39,1,1,1,405,60,1680
1418,59,40,1,1,1,1404,60,1740
1419,59,41,1,1,1,749,60,1800
1420,59,42,1,1,1,608,60,1860
1421,59,43,1,1,1,390,60,1920
1422,59,44,1,0,1,624,0,1920
1423,59,45,1,1,1,499,60,1980
1424,59,46,1,1,1,577,60,2040
1425,59,47,1,1,1,905,60,2100
1426,59,48,1,1,1,780,60,2160
1427,59,49,1,0,1,671,0,2160
1428,59,50,1,1,1,609,60,2220
1429,59,51,1,1,1,1825,60,2280
1430,59,52,1,1,1,1155,60,2340
1431,59,53,1,1,1,640,60,2400
1432,59,54,1,1,1,437,60,2460
1433,59,55,1,0,1,640,0,2460
1434,59,56,1,1,1,452,60,2520
1435,59,57,1,1,1,827,60,2580
1436,59,58,1,0,1,624,0,2580
1437,59,59,1,1,1,406,60,2640
1438,60,0,0,1,1,1170,20,20
1439,60,1,1,1,1,624,60,80
1440,60,2,0,1,1,811,20,100
1441,60,3,1,1,1,687,60,160
1442,60,4,0,1,1,374,20,180
1443,60,5,1,1,1,437,60,240
1444,60,6,0,1,1,390,20,260
1445,60,7,1,1,1,499,60,320
1446,60,8,0,1,1,1154,20,340
1447,60,9,1,1,1,468,60,400
1448,60,10,0,1,1,640,20,420
1449,60,11,1,1,1,796,60,480
1450,60,12,0,1,1,500,20,500
1451,60,13,1,1,1,671,60,560
1452,60,14,0,1,1,312,20,580
1453,60,15,1,1,1,608,60,640
1454,60,16,0,1,1,484,20,660
1455,60,17,1,1,1,468,60,720
1456,60,18,0,1,1,312,20,740
1457,60,19,1,1,1,375,60,800
1458,60,20,0,1,1,671,20,820
1459,60,21,1,0,1,327,0,820
1460,60,22,0,1,1,452,20,840
1461,60,23,1,0,1,546,0,840
1462,60,24,0,1,1,422,20,860
1463,60,25,1,0,1,421,0,860
1464,60,26,0,1,1,390,20,880
1465,60,27,0,1,1,702,20,900
1466,60,28,1,0,1,656,0,900
1467,60,29,0,1,1,608,20,920
1468,60,30,0,1,1,717,20,940
1469,60,31,0,1,1,577,20,960
1470,60,32,0,1,1,312,20,980
1471,60,33,1,0,1,1248,0,980
1472,60,34,0,1,1,546,20,1000
1473,60,35,0,1,1,577,20,1020
1474,60,36,0,1,1,452,20,1040
1475,60,37,1,1,1,608,60,1100
1476,60,38,0,1,1,562,20,1120
1477,60,39,1,0,1,437,0,1120
1478,60,40,0,1,1,578,20,1140
1479,60,41,0,1,1,499,20,1160
1480,60,42,1,1,1,624,60,1220
1481,60,43,0,1,1,406,20,1240
1482,60,44,1,0,1,593,0,1240
1483,60,45,0,1,1,359,20,1260
1484,60,46,0,1,1,640,20,1280
1485,60,47,0,1,1,390,20,1300
1486,60,48,1,1,1,327,60,1360
1487,60,49,0,1,1,578,20,1380
1488,60,50,0,1,1,531,20,1400
1489,60,51,1,1,1,577,60,1460
1490,60,52,0,1,1,578,20,1480
1491,60,53,0,1,1,421,20,1500
1492,60,54,1,1,1,577,60,1560
1493,60,55,0,1,1,608,20,1580
1494,60,56,1,1,1,624,60,1640
1495,60,57,0,1,1,421,20,1660
1496,60,58,1,1,1,624,60,1720
1497,60,59,0,1,1,780,20,1740
1504,63,0,1,1,1,2902,60,60
1505,63,1,0,1,1,2746,20,80
1506,63,2,1,1,1,1513,60,140
1507,63,3,1,1,1,2808,60,200
1508,63,4,0,1,1,1389,20,220
1509,63,5,1,1,1,1373,60,280
1510,63,6,1,1,1,1701,60,340
1511,63,7,0,1,1,1638,20,360
1512,63,8,1,1,1,1076,60,420
1513,63,9,1,1,1,1435,60,480
1514,63,10,1,0,1,1934,0,480
1515,63,11,0,1,1,1435,20,500
1516,63,12,1,1,1,1077,60,560
1517,63,13,1,1,1,2059,60,620
1518,63,14,1,0,1,1295,0,620
1519,63,15,0,1,1,1155,20,640
1520,63,16,0,1,1,905,20,660
1521,63,17,1,1,1,967,60,720
1522,63,18,1,1,1,1077,60,780
1523,63,19,0,1,1,1248,20,800
1524,63,20,1,0,1,1310,0,800
1525,63,21,1,1,1,1046,60,860
1526,63,22,1,1,1,2137,60,920
1527,63,23,1,1,1,1794,60,980
1528,63,24,1,1,1,1809,60,1040
1529,63,25,1,1,1,1763,60,1100
1530,63,26,0,1,1,1107,20,1120
1531,63,27,0,1,1,1326,20,1140
1532,63,28,1,1,1,1077,60,1200
1533,63,29,1,1,1,1138,60,1260
1534,63,30,1,0,1,1965,0,1260
1535,63,31,1,1,1,1903,60,1320
1536,63,32,1,0,1,1809,0,1320
1537,63,33,0,1,1,1389,20,1340
1538,63,34,0,1,1,952,20,1360
1539,63,35,0,1,1,733,20,1380
1540,63,36,0,1,1,1014,20,1400
1541,63,37,1,0,1,1342,0,1400
1542,63,38,0,1,1,1107,20,1420
1543,63,39,0,1,1,967,20,1440
1544,63,40,0,1,1,1638,20,1460
1545,63,41,0,1,1,1248,20,1480
1546,63,42,0,1,1,1840,20,1500
1547,63,43,1,1,1,1186,60,1560
1548,63,44,1,1,1,1419,60,1620
1549,63,45,1,1,1,1123,60,1680
1550,63,46,1,1,1,1732,60,1740
1551,63,47,1,0,1,1669,0,1740
1552,63,48,1,1,1,1030,60,1800
1553,63,49,1,1,1,1903,60,1860
1554,63,50,1,1,1,1810,60,1920
1555,63,51,1,0,1,1357,0,1920
1556,63,52,0,1,1,796,20,1940
1557,63,53,0,1,1,686,20,1960
1558,63,54,0,1,1,1124,20,1980
1559,63,55,0,1,1,1279,20,2000
1560,63,56,0,1,1,1170,20,2020
1561,63,57,0,1,1,1700,20,2040
1562,63,58,0,1,1,905,20,2060
1563,63,59,0,1,1,1139,20,2080
1564,64,0,1,1,1,1669,60,60
1565,64,1,0,1,1,1030,20,80
1566,64,2,1,1,1,1061,60,140
1567,64,3,1,1,1,904,60,200
1568,64,4,1,1,1,811,60,260
1569,64,5,0,1,1,1232,20,280
1570,64,6,1,1,1,1014,60,340
1571,64,7,1,1,1,1560,60,400
1572,64,8,0,1,1,967,20,420
1573,64,9,1,1,1,1123,60,480
1574,64,10,1,1,0,0,0,480
1575,64,11,1,1,1,702,60,540
1576,64,12,0,1,1,421,20,560
1577,64,13,1,1,1,593,60,620
1578,64,14,1,1,1,499,60,680
1579,64,15,0,1,1,748,20,700
1580,64,16,0,1,1,796,20,720
1581,64,17,1,0,1,733,0,720
1582,64,18,1,1,1,577,60,780
1583,64,19,1,1,1,624,60,840
1584,64,20,0,1,1,983,20,860
1585,64,21,1,1,1,718,60,920
1586,64,22,0,1,1,702,20,940
1587,64,23,1,1,1,577,60,1000
1588,64,24,0,1,1,593,20,1020
1589,64,25,1,1,1,436,60,1080
1590,64,26,1,1,1,1061,60,1140
1591,64,27,0,1,1,592,20,1160
1592,64,28,0,1,1,1108,20,1180
1593,64,29,1,1,1,624,60,1240
1594,64,30,1,0,1,983,0,1240
1595,64,31,0,1,1,577,20,1260
1596,64,32,1,1,1,546,60,1320
1597,64,33,1,0,1,546,0,1320
1598,64,34,0,1,1,952,20,1340
1599,64,35,0,1,1,593,20,1360
1600,64,36,1,1,1,670,60,1420
1601,64,37,1,1,1,655,60,1480
1602,64,38,0,1,1,858,20,1500
1603,64,39,1,0,1,655,0,1500
1604,64,40,0,1,1,1576,20,1520
1605,64,41,1,1,1,843,60,1580
1606,64,42,1,1,1,718,60,1640
1607,64,43,0,1,1,1060,20,1660
1608,64,44,0,1,1,780,20,1680
1609,64,45,1,1,1,951,60,1740
1610,64,46,0,1,1,671,20,1760
1611,64,47,1,1,1,749,60,1820
1612,64,48,0,1,1,920,20,1840
1613,64,49,1,1,1,765,60,1900
1614,64,50,0,1,1,889,20,1920
1615,64,51,1,0,1,889,0,1920
1616,64,52,0,1,1,936,20,1940
1617,64,53,0,1,1,655,20,1960
1618,64,54,1,1,1,655,60,2020
1619,64,55,0,1,1,530,20,2040
1620,64,56,1,1,1,500,60,2100
1621,64,57,0,1,1,483,20,2120
1622,64,58,1,1,1,561,60,2180
1623,64,59,1,1,1,577,60,2240
1628,67,0,0,1,1,2528,20,20
1629,67,1,0,1,1,-542120780,20,40
1630,67,2,0,1,0,0,0,40
1631,67,3,0,1,1,2839,20,60
1632,67,4,0,1,1,1092,20,80
1633,67,5,0,1,0,0,0,80
1634,67,6,0,1,1,-541999878,20,100
1635,67,7,0,1,1,-541976808,20,120
1636,67,8,0,1,1,639,20,140
1637,67,9,0,1,1,-541928838,20,160
1638,67,10,0,1,0,0,0,160
1639,67,11,0,1,1,1044,20,180
1640,67,12,1,1,1,2777,60,240
1641,67,13,0,1,1,842,20,260
1642,67,14,0,1,1,843,20,280
1643,67,15,0,1,1,703,20,300
1644,67,16,0,1,1,483,20,320
1645,67,17,0,1,1,1499,20,340
1646,67,18,0,1,1,-541703775,20,360
1647,67,19,0,1,1,-541679815,20,380
1648,67,20,0,1,1,1294,20,400
1649,67,21,0,1,1,748,20,420
1650,67,22,0,1,1,-541598803,20,440
1651,67,23,0,1,1,701,20,460
1652,67,24,0,1,1,563,20,480
1653,67,25,0,1,1,-541526809,20,500
1654,67,26,0,1,1,-541502738,20,520
1655,67,27,0,1,1,-541478792,20,540
1656,67,28,0,1,1,530,20,560
1657,67,29,0,1,1,577,20,580
1658,67,30,0,1,1,1202,20,600
1659,67,31,0,1,1,-541373804,20,620
1660,67,32,0,1,1,-541349811,20,640
1661,67,33,0,1,1,655,20,660
1662,67,34,0,1,1,577,20,680
1663,67,35,0,1,1,-541277802,20,700
1664,67,36,0,1,1,-541253807,20,720
1665,67,37,0,1,1,531,20,740
1666,67,38,0,1,1,485,20,760
1667,67,39,0,1,1,-541181800,20,780
1668,67,40,0,1,1,-541148774,20,800
1669,67,41,0,1,1,483,20,820
1670,67,42,0,1,1,608,20,840
1671,67,43,0,1,1,530,20,860
1672,67,44,0,1,1,-541052801,20,880
1673,67,45,0,1,1,-541028794,20,900
1674,67,46,0,1,1,1092,20,920
1675,67,47,0,1,1,-540980760,20,940
1676,67,48,0,1,1,749,20,960
1677,67,49,0,1,1,594,20,980
1678,67,50,0,1,1,1185,20,1000
1679,67,51,0,1,1,-540875835,20,1020
1680,67,52,0,1,1,-540851812,20,1040
1681,67,53,0,1,1,515,20,1060
1682,67,54,0,1,1,-540803794,20,1080
1683,67,55,0,1,1,-540779817,20,1100
1684,67,56,0,1,1,483,20,1120
1685,67,57,0,1,1,-540731831,20,1140
1686,67,58,0,1,1,592,20,1160
1687,67,59,0,1,1,422,20,1180
1688,68,0,0,1,0,0,0,0
1689,68,1,1,0,1,811,0,0
1690,68,2,1,0,1,1997,0,0
1691,68,3,1,1,1,2808,60,60
1692,68,4,1,1,1,1108,60,120
1693,68,5,1,1,1,1201,60,180
1694,68,6,1,0,1,1170,0,180
1695,68,7,1,1,1,1514,60,240
1696,68,8,1,1,1,1544,60,300
1697,68,9,1,1,1,2043,60,360
1698,68,10,1,1,1,1217,60,420
1699,68,11,1,0,1,1420,0,420
1700,68,12,1,0,1,1435,0,420
1701,68,13,1,1,1,2044,60,480
1702,68,14,1,1,1,1825,60,540
1703,68,15,0,1,1,2090,20,560
1704,68,16,1,1,1,1981,60,620
1705,68,17,1,1,1,780,60,680
1706,68,18,1,0,1,983,0,680
1707,68,19,1,1,1,1279,60,740
1708,68,20,1,0,1,1279,0,740
1709,68,21,1,1,1,1092,60,800
1710,68,22,1,1,1,999,60,860
1711,68,23,0,1,1,858,20,880
1712,68,24,1,1,1,717,60,940
1713,68,25,1,1,1,593,60,1000
1714,68,26,1,0,1,999,0,1000
1715,68,27,1,1,1,811,60,1060
1716,68,28,0,1,1,1030,20,1080
1717,68,29,1,1,1,640,60,1140
1718,68,30,1,0,1,1373,0,1140
1719,68,31,1,1,1,734,60,1200
1720,68,32,1,0,1,983,0,1200
1721,68,33,1,0,1,920,0,1200
1722,68,34,1,1,1,920,60,1260
1723,68,35,1,1,1,1202,60,1320
1724,68,36,1,0,1,998,0,1320
1725,68,37,1,1,1,624,60,1380
1726,68,38,0,1,1,1435,20,1400
1727,68,39,0,1,1,1045,20,1420
1728,68,40,1,0,1,1092,0,1420
1729,68,41,1,1,1,1310,60,1480
1730,68,42,1,1,1,983,60,1540
1731,68,43,1,1,1,936,60,1600
1732,68,44,1,1,1,921,60,1660
1733,68,45,1,1,1,873,60,1720
1734,68,46,1,1,1,858,60,1780
1735,68,47,1,0,1,765,0,1780
1736,68,48,1,0,1,717,0,1780
1737,68,49,1,0,1,1029,0,1780
1738,68,50,1,0,1,843,0,1780
1739,68,51,1,1,1,1233,60,1840
1740,68,52,0,1,1,686,20,1860
1741,68,53,1,1,1,734,60,1920
1742,68,54,1,1,1,827,60,1980
1743,68,55,1,1,1,733,60,2040
1744,68,56,1,1,1,1341,60,2100
1745,68,57,1,1,1,858,60,2160
1746,68,58,1,1,1,843,60,2220
1747,68,59,1,1,1,655,60,2280
1748,69,0,0,1,1,842,20,20
1749,69,1,1,1,1,2044,60,80
1750,69,2,1,1,1,1046,60,140
1751,69,3,1,1,1,1139,60,200
1752,69,4,1,1,1,1107,60,260
1753,69,5,1,1,1,827,60,320
1754,69,6,1,1,1,967,60,380
1755,69,7,1,0,1,780,0,380
1756,69,8,1,0,1,718,0,380
1757,69,9,0,1,1,686,20,400
1758,69,10,0,1,1,1014,20,420
1759,69,11,1,1,1,968,60,480
1760,69,12,1,1,1,687,60,540
1761,69,13,1,1,1,936,60,600
1762,69,14,1,0,1,717,0,600
1763,69,15,1,1,1,1124,60,660
1764,69,16,1,1,1,733,60,720
1765,69,17,1,0,1,889,0,720
1766,69,18,1,1,1,749,60,780
1767,69,19,1,1,1,889,60,840
1768,69,20,1,0,1,1092,0,840
1769,69,21,1,0,1,936,0,840
1770,69,22,1,1,1,1248,60,900
1771,69,23,1,0,1,624,0,900
1772,69,24,0,1,1,624,20,920
1773,69,25,1,1,1,952,60,980
1774,69,26,1,0,1,858,0,980
1775,69,27,0,1,1,640,20,1000
1776,69,28,0,1,1,624,20,1020
1777,69,29,0,1,1,530,20,1040
1778,69,30,1,1,1,765,60,1100
1779,69,31,1,0,1,1092,0,1100
1780,69,32,1,0,1,889,0,1100
1781,69,33,1,0,1,702,0,1100
1782,69,34,0,1,1,780,20,1120
1783,69,35,0,1,1,499,20,1140
1784,69,36,0,1,1,656,20,1160
1785,69,37,0,1,1,546,20,1180
1786,69,38,0,1,1,655,20,1200
1787,69,39,0,1,1,593,20,1220
1788,69,40,1,1,1,1107,60,1280
1789,69,41,0,1,1,624,20,1300
1790,69,42,0,1,1,780,20,1320
1791,69,43,0,1,1,546,20,1340
1792,69,44,1,1,1,827,60,1400
1793,69,45,0,1,1,687,20,1420
1794,69,46,0,1,1,624,20,1440
1795,69,47,1,1,1,1731,60,1500
1796,69,48,0,1,1,812,20,1520
1797,69,49,0,1,1,936,20,1540
1798,69,50,1,1,1,983,60,1600
1799,69,51,0,1,1,796,20,1620
1800,69,52,0,1,1,1061,20,1640
1801,69,53,1,1,1,1014,60,1700
1802,69,54,0,1,1,687,20,1720
1803,69,55,0,1,1,624,20,1740
1804,69,56,1,1,1,702,60,1800
1805,69,57,1,1,1,1138,60,1860
1806,69,58,1,1,1,1248,60,1920
1807,69,59,0,1,1,1451,20,1940
1893,74,0,1,1,1,1482,60,60
1894,74,1,1,0,1,858,0,60
1895,74,2,1,1,1,873,60,120
1896,74,3,1,1,1,936,60,180
1897,74,4,0,1,1,577,20,200
1898,74,5,1,0,1,1310,0,200
1899,74,6,1,1,1,858,60,260
1900,74,7,0,1,1,530,20,280
1901,74,8,0,1,1,2340,20,300
1902,74,9,1,1,1,905,60,360
1903,74,10,1,1,1,1950,60,420
1904,74,11,1,1,1,842,60,480
1905,74,12,1,1,1,951,60,540
1906,74,13,0,1,1,734,20,560
1907,74,14,0,1,1,2855,20,580
1908,74,15,1,0,1,452,0,580
1909,74,16,1,1,1,468,60,640
1910,74,17,1,1,1,827,60,700
1911,74,18,1,1,1,593,60,760
1912,74,19,1,1,1,921,60,820
1913,74,20,1,1,1,1030,60,880
1914,74,21,1,1,1,967,60,940
1915,74,22,1,0,1,717,0,940
1916,74,23,1,1,1,468,60,1000
1917,74,24,0,1,1,659213070,20,1020
1918,74,25,0,1,1,531,20,1040
1919,74,26,1,1,1,702,60,1100
1920,74,27,1,0,1,639,0,1100
1921,74,28,1,1,1,796,60,1160
1922,74,29,1,0,1,671,0,1160
1923,74,30,1,0,1,858,0,1160
1924,74,31,1,0,1,609,0,1160
1925,74,32,1,0,1,655,0,1160
1926,74,33,0,1,1,499,20,1180
1927,74,34,0,1,1,531,20,1200
1928,74,35,1,1,1,577,60,1260
1929,74,36,0,1,1,561,20,1280
1930,74,37,0,1,1,796,20,1300
1931,74,38,1,1,1,624,60,1360
1932,74,39,1,0,1,640,0,1360
1933,74,40,1,1,1,1388,60,1420
1934,74,41,1,1,1,1233,60,1480
1935,74,42,1,1,1,686,60,1540
1936,74,43,1,1,1,639,60,1600
1937,74,44,1,1,1,1123,60,1660
1938,74,45,1,0,1,1498,0,1660
1939,74,46,1,0,1,468,0,1660
1940,74,47,0,1,1,593,20,1680
1941,74,48,1,1,1,826,60,1740
1942,74,49,0,1,1,718,20,1760
1943,74,50,1,1,1,1607,60,1820
1944,74,51,1,0,1,733,0,1820
1945,74,52,0,1,1,468,20,1840
1946,74,53,0,1,1,422,20,1860
1947,74,54,1,1,1,593,60,1920
1948,74,55,0,1,1,577,20,1940
1949,74,56,0,1,1,515,20,1960
1950,74,57,1,1,1,655,60,2020
1951,74,58,1,1,1,905,60,2080
1952,74,59,0,1,1,406,20,2100
