id,denekId,sayac,yatirim,rakip,secim,secimsure,kazanc,toplam
755,19,31,1,0,1,1107,0,560
756,19,32,1,0,1,858,0,560
757,19,33,0,1,1,842,10,570
758,19,34,0,1,1,1014,10,580
759,19,35,0,1,1,609,10,590
760,19,36,0,1,1,858,10,600
761,19,37,1,1,1,780,30,630
762,19,38,1,0,1,1560,0,630
763,19,39,0,1,1,608,10,640
764,19,40,0,1,1,1965,10,650
765,19,41,0,1,1,952,10,660
766,19,42,0,1,0,0,0,660
767,19,43,1,0,1,452,0,660
768,19,44,0,1,1,593,10,670
769,19,45,0,1,1,499,10,680
770,19,46,1,1,1,499,30,710
771,19,47,1,0,1,1685,0,710
772,19,48,0,1,1,1139,10,720
773,19,49,0,1,1,983,10,730
774,19,50,1,1,1,1264,30,760
775,19,51,0,1,1,1076,10,770
776,19,52,0,1,1,967,10,780
777,19,53,1,1,1,718,30,810
778,19,54,1,1,1,1591,30,840
779,19,55,0,1,1,1420,10,850
780,19,56,0,1,1,1014,10,860
781,19,57,1,1,1,359,30,890
782,19,58,1,1,1,1263,30,920
783,19,59,0,1,1,1607,10,930
784,20,0,1,1,1,-883298964,30,30
785,20,1,1,1,1,1716,30,60
786,20,2,1,1,1,2450,30,90
787,20,3,1,1,1,1154,30,120
788,20,4,1,1,1,1107,30,150
789,20,5,1,1,1,780,30,180
790,20,6,1,1,1,983,30,210
791,20,7,1,1,1,1014,30,240
792,20,8,1,1,1,655,30,270
793,20,9,1,0,1,811,0,270
794,20,10,1,1,1,1466,30,300
795,20,11,1,1,1,748,30,330
796,20,12,1,0,1,780,0,330
797,20,13,1,1,1,1576,30,360
798,20,14,1,0,1,967,0,360
799,20,15,1,1,1,1123,30,390
800,20,16,1,1,1,889,30,420
801,20,17,1,0,1,577,0,420
802,20,18,1,0,1,1107,0,420
803,20,19,1,1,0,0,0,420
804,20,20,1,0,1,952,0,420
805,20,21,1,1,1,1014,30,450
806,20,22,1,0,1,967,0,450
807,20,23,1,1,1,1170,30,480
808,20,24,1,0,1,702,0,480
809,20,25,1,1,1,920,30,510
810,20,26,0,1,1,796,10,520
811,20,27,0,1,1,1638,10,530
812,20,28,0,1,1,687,10,540
813,20,29,1,0,1,1482,0,540
814,20,30,0,1,1,1685,10,550
815,20,31,0,1,1,702,10,560
816,20,32,1,1,1,702,30,590
817,20,33,1,1,1,1389,30,620
818,20,34,1,0,1,1809,0,620
819,20,35,1,1,1,936,30,650
820,20,36,0,1,1,671,10,660
821,20,37,0,1,1,764,10,670
822,20,38,1,1,1,874,30,700
823,20,39,0,1,1,608,10,710
824,20,40,0,1,1,671,10,720
825,20,41,0,1,1,1061,10,730
826,20,42,0,1,1,640,10,740
827,20,43,0,1,1,608,10,750
828,20,44,1,1,1,795,30,780
829,20,45,1,1,1,1045,30,810
830,20,46,1,1,1,905,30,840
831,20,47,1,1,1,500,30,870
832,20,48,1,1,1,749,30,900
833,20,49,1,1,1,655,30,930
834,20,50,1,1,1,1060,30,960
835,20,51,1,1,1,733,30,990
836,20,52,1,0,1,920,0,990
837,20,53,1,1,1,827,30,1020
838,20,54,1,1,1,889,30,1050
839,20,55,1,1,1,764,30,1080
840,20,56,1,1,1,764,30,1110
841,20,57,1,0,1,671,0,1110
842,20,58,1,1,1,827,30,1140
843,20,59,0,1,1,624,10,1150
844,21,0,1,1,1,1014,30,30
845,21,1,0,1,1,749,10,40
846,21,2,1,1,1,702,30,70
847,21,3,0,1,1,780,10,80
848,21,4,1,1,1,702,30,110
849,21,5,0,1,1,687,10,120
850,21,6,1,1,1,655,30,150
851,21,7,1,1,1,795,30,180
852,21,8,1,1,1,780,30,210
853,21,9,0,1,1,593,10,220
854,21,10,1,1,1,936,30,250
855,21,11,1,0,1,764,0,250
856,21,12,1,1,1,920,30,280
857,21,13,0,1,1,655,10,290
858,21,14,1,1,1,639,30,320
859,21,15,1,0,1,1014,0,320
860,21,16,1,1,1,717,30,350
861,21,17,0,1,1,687,10,360
862,21,18,1,1,1,639,30,390
863,21,19,0,1,1,577,10,400
864,21,20,1,1,1,765,30,430
865,21,21,0,1,1,562,10,440
866,21,22,1,1,1,670,30,470
867,21,23,0,1,1,390,10,480
868,21,24,1,0,1,702,0,480
869,21,25,1,1,1,655,30,510
870,21,26,0,1,1,655,10,520
871,21,27,1,0,1,671,0,520
872,21,28,1,0,1,686,0,520
873,21,29,1,0,1,702,0,520
874,21,30,1,0,1,734,0,520
875,21,31,0,1,1,312,10,530
876,21,32,1,1,1,405,30,560
877,21,33,0,1,1,608,10,570
878,21,34,1,1,1,374,30,600
879,21,35,0,1,1,843,10,610
880,21,36,0,1,1,437,10,620
881,21,37,1,1,1,717,30,650
882,21,38,1,0,1,437,0,650
883,21,39,0,1,1,842,10,660
884,21,40,1,1,1,749,30,690
885,21,41,0,1,1,328,10,700
886,21,42,0,1,1,749,10,710
887,21,43,1,0,1,546,0,710
888,21,44,1,1,1,577,30,740
889,21,45,0,1,1,468,10,750
890,21,46,0,1,1,343,10,760
891,21,47,1,1,1,951,30,790
892,21,48,0,1,1,687,10,800
893,21,49,1,1,1,671,30,830
894,21,50,1,1,1,873,30,860
895,21,51,0,1,1,546,10,870
896,21,52,1,1,1,640,30,900
897,21,53,1,0,1,639,0,900
898,21,54,0,1,1,406,10,910
899,21,55,1,1,1,374,30,940
900,21,56,0,1,1,437,10,950
901,21,57,1,1,1,624,30,980
902,21,58,0,1,1,515,10,990
903,21,59,0,1,1,577,10,1000
904,22,0,1,1,1,1124,30,30
905,22,1,1,1,1,405,30,60
906,22,2,0,1,1,343,10,70
907,22,3,1,1,1,312,30,100
908,22,4,0,1,1,499,10,110
909,22,5,1,0,1,297,0,110
910,22,6,1,0,1,281,0,110
911,22,7,1,1,1,312,30,140
912,22,8,0,1,1,375,10,150
913,22,9,1,1,1,344,30,180
914,22,10,1,1,1,1466,30,210
915,22,11,1,1,1,405,30,240
916,22,12,0,1,1,343,10,250
917,22,13,1,1,1,765,30,280
918,22,14,0,1,1,296,10,290
919,22,15,1,1,1,375,30,320
920,22,16,1,1,1,312,30,350
921,22,17,1,0,1,577,0,350
922,22,18,0,1,1,390,10,360
923,22,19,1,1,1,515,30,390
924,22,20,1,0,1,1045,0,390
925,22,21,1,1,1,624,30,420
926,22,22,1,0,1,390,0,420
927,22,23,0,1,1,374,10,430
928,22,24,0,1,1,359,10,440
929,22,25,1,0,1,608,0,440
930,22,26,1,1,1,468,30,470
931,22,27,1,0,1,640,0,470
932,22,28,1,0,1,453,0,470
933,22,29,0,1,1,982,10,480
934,22,30,1,1,1,1294,30,510
935,22,31,0,1,1,281,10,520
936,22,32,1,1,1,640,30,550
937,22,33,1,1,1,624,30,580
938,22,34,0,1,1,562,10,590
939,22,35,0,1,1,530,10,600
940,22,36,1,1,1,561,30,630
941,22,37,1,1,1,562,30,660
942,22,38,1,0,1,686,0,660
943,22,39,0,1,1,405,10,670
944,22,40,0,1,1,780,10,680
945,22,41,1,1,1,499,30,710
946,22,42,1,1,1,530,30,740
947,22,43,0,1,1,390,10,750
948,22,44,1,1,1,858,30,780
949,22,45,0,1,1,609,10,790
950,22,46,0,1,1,1233,10,800
951,22,47,1,1,1,592,30,830
952,22,48,1,1,1,702,30,860
953,22,49,0,1,1,453,10,870
954,22,50,1,1,1,1076,30,900
955,22,51,1,0,1,1653,0,900
956,22,52,1,1,1,609,30,930
957,22,53,0,1,1,328,10,940
958,22,54,1,1,1,609,30,970
959,22,55,1,1,1,422,30,1000
960,22,56,0,1,1,546,10,1010
961,22,57,1,1,1,795,30,1040
962,22,58,1,1,1,531,30,1070
963,22,59,0,1,1,484,10,1080
964,23,0,0,1,0,0,0,0
965,23,1,1,1,1,1419,30,30
966,23,2,1,1,1,2854,30,60
967,23,3,1,1,1,2652,30,90
968,23,4,1,1,1,1279,30,120
969,23,5,1,0,1,1622,0,120
970,23,6,1,1,0,0,0,120
971,23,7,1,1,1,1748,30,150
972,23,8,1,0,1,1139,0,150
973,23,9,1,1,1,811,30,180
974,23,10,0,1,1,1263,10,190
975,23,11,1,1,1,936,30,220
976,23,12,1,0,1,983,0,220
977,23,13,1,1,1,-291023042,30,250
978,23,14,1,1,1,1139,30,280
979,23,15,1,1,1,-290975042,30,310
980,23,16,1,1,1,1528,30,340
981,23,17,1,1,1,1077,30,370
982,23,18,1,0,1,-290903079,0,370
983,23,19,1,1,1,967,30,400
984,23,20,1,1,1,-290846061,30,430
985,23,21,0,1,1,-290822069,10,440
986,23,22,1,1,1,-290797373,30,470
987,23,23,1,0,1,1248,0,470
988,23,24,1,0,1,1342,0,470
989,23,25,1,1,1,1060,30,500
990,23,26,1,1,1,1077,30,530
991,23,27,1,0,1,1529,0,530
992,23,28,1,1,1,858,30,560
993,23,29,1,1,1,1014,30,590
994,23,30,0,1,1,2621,10,600
995,23,31,1,0,1,1232,0,600
996,23,32,1,0,1,858,0,600
997,23,33,1,1,1,905,30,630
998,23,34,1,0,1,-290501036,0,630
999,23,35,1,0,1,1029,0,630
1000,23,36,1,1,1,983,30,660
1001,23,37,1,0,1,672,0,660
1002,23,38,1,1,1,1077,30,690
1003,23,39,1,1,1,655,30,720
1004,23,40,1,1,1,1061,30,750
1005,23,41,1,1,1,671,30,780
1006,23,42,1,1,1,765,30,810
1007,23,43,1,0,1,967,0,810
1008,23,44,1,1,1,765,30,840
1009,23,45,1,1,1,1077,30,870
1010,23,46,1,1,1,1029,30,900
1011,23,47,1,1,1,764,30,930
1012,23,48,1,1,1,749,30,960
1013,23,49,1,1,1,889,30,990
1014,23,50,1,1,1,1872,30,1020
1015,23,51,1,1,1,609,30,1050
1016,23,52,1,1,1,671,30,1080
1017,23,53,1,1,1,764,30,1110
1018,23,54,1,1,1,718,30,1140
1019,23,55,1,1,1,639,30,1170
1020,23,56,1,0,1,827,0,1170
1021,23,57,1,1,1,1701,30,1200
1022,23,58,1,1,1,1076,30,1230
1023,23,59,1,1,1,656,30,1260
1024,24,0,1,1,1,1186,30,30
1025,24,1,0,1,1,1701,10,40
1026,24,2,0,1,1,655,10,50
1027,24,3,1,1,1,1216,30,80
1028,24,4,0,1,1,718,10,90
1029,24,5,1,1,1,1029,30,120
1030,24,6,0,1,1,640,10,130
1031,24,7,0,1,1,733,10,140
1032,24,8,1,1,1,826,30,170
1033,24,9,0,1,1,-287880023,10,180
1034,24,10,0,1,1,1856,10,190
1035,24,11,1,1,1,889,30,220
1036,24,12,0,1,1,905,10,230
1037,24,13,1,1,1,1014,30,260
1038,24,14,0,1,1,608,10,270
1039,24,15,1,1,1,687,30,300
1040,24,16,0,1,1,733,10,310
1041,24,17,1,1,1,671,30,340
1042,24,18,0,1,1,796,10,350
1043,24,19,1,1,1,718,30,380
1044,24,20,1,1,1,1575,30,410
1045,24,21,0,1,1,1060,10,420
1046,24,22,0,1,1,640,10,430
1047,24,23,1,0,1,873,0,430
1048,24,24,1,0,1,748,0,430
1049,24,25,0,1,1,608,10,440
1050,24,26,1,1,1,686,30,470
1051,24,27,0,1,1,640,10,480
1052,24,28,1,0,1,843,0,480
1053,24,29,0,1,1,780,10,490
1054,24,30,1,0,1,1357,0,490
1055,24,31,0,1,1,733,10,500
1056,24,32,1,1,1,671,30,530
1057,24,33,0,1,1,873,10,540
1058,24,34,1,0,1,671,0,540
1059,24,35,1,0,1,686,0,540
1060,24,36,0,1,1,826,10,550
1061,24,37,0,1,1,780,10,560
1062,24,38,0,1,1,717,10,570
1063,24,39,1,0,1,718,0,570
1064,24,40,0,1,1,2512,10,580
1065,24,41,0,1,1,1700,10,590
1066,24,42,0,1,1,889,10,600
1067,24,43,1,1,1,1077,30,630
1068,24,44,0,1,1,1326,10,640
1069,24,45,0,1,1,889,10,650
1070,24,46,1,1,1,983,30,680
1071,24,47,0,1,1,1420,10,690
1072,24,48,1,1,1,843,30,720
1073,24,49,0,1,1,983,10,730
1074,24,50,1,1,1,1342,30,760
1075,24,51,0,1,1,1311,10,770
1076,24,52,1,1,1,640,30,800
1077,24,53,0,1,1,702,10,810
1078,24,54,1,1,1,748,30,840
1079,24,55,0,1,1,671,10,850
1080,24,56,1,1,1,671,30,880
1081,24,57,0,1,1,1248,10,890
1082,24,58,1,1,1,874,30,920
1083,24,59,1,1,1,827,30,950
1084,25,0,1,1,1,1965,30,30
1085,25,1,0,1,1,624,10,40
1086,25,2,0,1,1,562,10,50
1087,25,3,1,1,1,702,30,80
1088,25,4,1,1,1,1342,30,110
1089,25,5,0,1,1,702,10,120
1090,25,6,1,1,1,842,30,150
1091,25,7,0,1,1,609,10,160
1092,25,8,0,1,1,608,10,170
1093,25,9,1,1,1,889,30,200
1094,25,10,1,1,1,1139,30,230
1095,25,11,0,1,1,811,10,240
1096,25,12,1,1,1,873,30,270
1097,25,13,1,1,1,874,30,300
1098,25,14,0,1,1,780,10,310
1099,25,15,1,1,1,811,30,340
1100,25,16,1,1,1,921,30,370
1101,25,17,0,1,1,1014,10,380
1102,25,18,1,1,1,1076,30,410
1103,25,19,0,1,1,1794,10,420
1104,25,20,1,1,1,1139,30,450
1105,25,21,0,1,1,671,10,460
1106,25,22,0,1,1,765,10,470
1107,25,23,1,1,1,889,30,500
1108,25,24,1,1,1,967,30,530
1109,25,25,0,1,1,640,10,540
1110,25,26,1,0,1,920,0,540
1111,25,27,1,1,1,1061,30,570
1112,25,28,0,1,1,655,10,580
1113,25,29,1,0,1,562,0,580
1114,25,30,0,1,1,2059,10,590
1115,25,31,0,1,1,873,10,600
1116,25,32,1,0,1,640,0,600
1117,25,33,1,1,1,889,30,630
1118,25,34,0,1,1,749,10,640
1119,25,35,1,0,1,749,0,640
1120,25,36,0,1,1,624,10,650
1121,25,37,0,1,1,671,10,660
1122,25,38,0,1,1,1154,10,670
1123,25,39,1,0,1,904,0,670
1124,25,40,1,1,1,1092,30,700
1125,25,41,0,1,1,983,10,710
1126,25,42,1,1,1,1435,30,740
1127,25,43,0,1,1,843,10,750
1128,25,44,0,1,1,1342,10,760
1129,25,45,1,1,1,686,30,790
1130,25,46,1,1,1,1310,30,820
1131,25,47,1,1,1,858,30,850
1132,25,48,0,1,1,733,10,860
1133,25,49,0,1,1,796,10,870
1134,25,50,1,1,1,1061,30,900
1135,25,51,0,1,1,531,10,910
1136,25,52,0,1,1,702,10,920
1137,25,53,1,0,1,983,0,920
1138,25,54,1,1,1,780,30,950
1139,25,55,1,1,1,359,30,980
1140,25,56,0,1,1,889,10,990
1141,25,57,0,1,1,1045,10,1000
1142,25,58,1,0,1,577,0,1000
1143,25,59,1,0,1,546,0,1000
1144,26,0,1,1,1,2964,30,30
1145,26,1,1,0,1,2652,0,30
1146,26,2,1,1,1,2683,30,60
1147,26,3,0,1,1,1919,10,70
1148,26,4,1,0,1,2418,0,70
1149,26,5,1,1,1,1965,30,100
1150,26,6,0,1,1,2013,10,110
1151,26,7,1,1,1,1903,30,140
1152,26,8,0,1,1,2402,10,150
1153,26,9,1,1,1,2013,30,180
1154,26,10,1,1,1,1576,30,210
1155,26,11,1,0,1,1107,0,210
1156,26,12,1,1,1,968,30,240
1157,26,13,1,1,1,1888,30,270
1158,26,14,1,1,1,2028,30,300
1159,26,15,1,1,1,1872,30,330
1160,26,16,1,1,1,827,30,360
1161,26,17,1,1,0,0,0,360
1162,26,18,1,1,1,936,30,390
1163,26,19,1,1,1,1092,30,420
1164,26,20,1,1,1,1342,30,450
1165,26,21,1,1,1,1248,30,480
1166,26,22,1,1,1,2122,30,510
1167,26,23,1,0,1,1123,0,510
1168,26,24,1,1,1,1638,30,540
1169,26,25,1,0,1,1810,0,540
1170,26,26,1,1,1,1108,30,570
1171,26,27,1,0,1,1326,0,570
1172,26,28,1,1,1,827,30,600
1173,26,29,1,0,1,1419,0,600
1174,26,30,1,0,1,1263,0,600
1175,26,31,1,1,1,1248,30,630
1176,26,32,1,0,1,1170,0,630
1177,26,33,1,0,1,1950,0,630
1178,26,34,1,1,1,1935,30,660
1179,26,35,1,1,1,2137,30,690
1180,26,36,1,1,1,1825,30,720
1181,26,37,1,1,1,1857,30,750
1182,26,38,1,1,1,811,30,780
1183,26,39,1,0,1,1779,0,780
1184,26,40,1,1,1,2091,30,810
1185,26,41,1,1,1,1872,30,840
1186,26,42,1,0,1,2620,0,840
1187,26,43,1,1,1,1950,30,870
1188,26,44,1,1,1,1810,30,900
1189,26,45,1,1,1,2138,30,930
1190,26,46,1,1,1,2309,30,960
1191,26,47,1,0,1,1841,0,960
1192,26,48,1,1,1,2153,30,990
1193,26,49,1,1,1,1826,30,1020
1194,26,50,1,1,1,718,30,1050
1195,26,51,1,0,1,1575,0,1050
1196,26,52,1,1,1,2231,30,1080
1197,26,53,1,1,1,2356,30,1110
1198,26,54,1,1,1,1794,30,1140
1199,26,55,1,1,1,2668,30,1170
1200,26,56,1,1,1,2153,30,1200
1201,26,57,1,1,1,2262,30,1230
1202,26,58,1,0,1,1887,0,1230
1203,26,59,1,1,1,1092,30,1260
1204,27,0,0,1,1,2434,10,10
1205,27,1,1,1,1,1170,30,40
1206,27,2,1,1,1,2605,30,70
1207,27,3,0,1,1,764,10,80
1208,27,4,0,1,1,827,10,90
1209,27,5,1,1,1,858,30,120
1210,27,6,0,1,1,1045,10,130
1211,27,7,0,1,1,764,10,140
1212,27,8,1,1,1,843,30,170
1213,27,9,1,0,1,1092,0,170
1214,27,10,1,1,1,1388,30,200
1215,27,11,0,1,1,1576,10,210
1216,27,12,1,1,1,2793,30,240
1217,27,13,1,1,1,873,30,270
1218,27,14,1,1,1,1186,30,300
1219,27,15,0,1,1,780,10,310
1220,27,16,0,1,1,780,10,320
1221,27,17,1,1,1,577,30,350
1222,27,18,1,1,1,406,30,380
1223,27,19,1,0,1,858,0,380
1224,27,20,1,1,1,1123,30,410
1225,27,21,1,0,1,687,0,410
1226,27,22,0,1,1,1357,10,420
1227,27,23,1,0,1,889,0,420
1228,27,24,0,1,1,718,10,430
1229,27,25,0,1,1,764,10,440
1230,27,26,1,1,1,968,30,470
1231,27,27,0,1,1,1404,10,480
1232,27,28,1,1,1,608,30,510
1233,27,29,1,1,1,1482,30,540
1234,27,30,0,1,1,1919,10,550
1235,27,31,1,0,1,1404,0,550
1236,27,32,0,1,1,671,10,560
1237,27,33,1,0,1,1904,0,560
1238,27,34,1,1,1,920,30,590
1239,27,35,0,1,1,1747,10,600
1240,27,36,1,0,1,1482,0,600
1241,27,37,0,1,1,2090,10,610
1242,27,38,1,0,1,1544,0,610
1243,27,39,1,0,1,827,0,610
1244,27,40,0,1,1,2855,10,620
1245,27,41,0,1,1,811,10,630
1246,27,42,1,1,1,437,30,660
1247,27,43,0,1,1,1061,10,670
1248,27,44,1,1,1,1248,30,700
1249,27,45,1,1,1,577,30,730
1250,27,46,1,1,1,452,30,760
1251,27,47,1,1,1,1076,30,790
1252,27,48,0,1,1,1061,10,800
1253,27,49,0,1,1,452,10,810
1254,27,50,1,1,1,608,30,840
1255,27,51,1,0,1,562,0,840
1256,27,52,1,1,1,281,30,870
1257,27,53,1,1,1,936,30,900
1258,27,54,1,1,1,1404,30,930
1259,27,55,0,1,1,593,10,940
1260,27,56,1,1,1,2355,30,970
1261,27,57,1,1,1,905,30,1000
1262,27,58,1,1,1,593,30,1030
1263,27,59,1,0,1,343,0,1030
1264,28,0,0,1,0,0,0,0
1265,28,1,0,1,0,0,0,0
1266,28,2,0,1,0,0,0,0
1267,29,0,0,1,0,0,0,0
1268,30,0,0,1,0,0,0,0
1269,30,1,0,1,1,1154,10,10
1270,30,2,1,1,1,936,30,40
1271,30,3,0,1,1,920736655,10,50
1272,30,4,1,1,1,670,30,80
1273,30,5,1,1,1,609,30,110
1274,30,6,0,1,1,920808727,10,120
1275,30,7,0,1,1,920832751,10,130
1276,30,8,0,1,1,796,10,140
1277,30,9,0,1,1,546,10,150
1278,30,10,0,1,1,2043,10,160
1279,30,11,1,1,1,592,30,190
1280,30,12,1,1,1,671,30,220
1281,30,13,1,1,1,733,30,250
1282,30,14,0,1,1,921009656,10,260
1283,30,15,0,1,1,624,10,270
1284,30,16,0,1,1,921057688,10,280
1285,30,17,1,1,1,734,30,310
1286,30,18,1,1,1,749,30,340
1287,30,19,0,1,1,1793,10,350
1288,30,20,0,1,0,0,0,350
1289,30,21,0,1,1,562,10,360
1290,30,22,0,1,1,748,10,370
1291,30,23,1,0,1,624,0,370
1292,30,24,0,1,1,1280,10,380
1293,30,25,1,0,1,499,0,380
1294,30,26,1,1,1,561,30,410
1295,30,27,0,1,1,546,10,420
1296,30,28,0,1,1,686,10,430
1297,30,29,0,1,1,1545,10,440
1298,30,30,0,1,1,1919,10,450
1299,30,31,0,1,1,530,10,460
1300,30,32,1,1,1,733,30,490
1301,30,33,1,1,1,546,30,520
1302,30,34,1,0,1,796,0,520
1303,30,35,0,1,1,920,10,530
1304,30,36,0,1,1,921555656,10,540
1305,30,37,0,1,1,936,10,550
1306,30,38,0,1,1,795,10,560
1307,30,39,0,1,1,1014,10,570
1308,30,40,1,1,1,1919,30,600
1309,30,41,0,1,1,780,10,610
1310,30,42,0,1,1,827,10,620
1311,30,43,0,1,1,593,10,630
1312,30,44,0,1,1,561,10,640
1313,30,45,0,1,1,874,10,650
1314,30,46,0,1,1,702,10,660
1315,30,47,0,1,1,639,10,670
1316,30,48,0,1,1,921,10,680
1317,30,49,0,1,1,608,10,690
1318,30,50,0,1,1,1232,10,700
1319,30,51,0,1,1,764,10,710
1320,30,52,0,1,1,686,10,720
1321,30,53,0,1,1,577,10,730
1322,30,54,0,1,1,592,10,740
1323,30,55,0,1,1,593,10,750
1324,30,56,1,1,1,1295,30,780
1325,30,57,1,1,1,593,30,810
1326,30,58,1,1,1,1092,30,840
1327,30,59,1,1,1,546,30,870
1328,31,0,1,0,1,2043,0,0
1329,31,1,1,1,1,920,30,30
1330,31,2,1,1,1,608,30,60
1331,31,3,1,1,1,936,30,90
1332,31,4,0,1,1,1623,10,100
1333,31,5,1,1,1,686,30,130
1334,31,6,1,1,1,1124,30,160
1335,31,7,0,1,1,780,10,170
1336,31,8,1,1,1,764,30,200
1337,31,9,0,1,1,1060,10,210
1338,31,10,1,1,1,1030,30,240
1339,31,11,1,1,1,811,30,270
1340,31,12,1,0,1,780,0,270
1341,31,13,1,1,1,655,30,300
1342,31,14,0,1,1,608,10,310
1343,31,15,1,1,1,655,30,340
1344,31,16,1,1,1,546,30,370
1345,31,17,1,0,1,1607,0,370
1346,31,18,1,1,1,531,30,400
1347,31,19,1,1,1,671,30,430
1348,31,20,1,0,1,1763,0,430
1349,31,21,1,0,1,702,0,430
1350,31,22,1,1,1,718,30,460
1351,31,23,0,1,1,702,10,470
1352,31,24,1,1,1,624,30,500
1353,31,25,0,1,1,1031,10,510
1354,31,26,1,1,1,687,30,540
1355,31,27,1,1,1,468,30,570
1356,31,28,0,1,1,718,10,580
1357,31,29,1,0,1,702,0,580
1358,31,30,1,0,1,702,0,580
1359,31,31,1,1,1,718,30,610
1360,31,32,1,1,1,468,30,640
1361,31,33,1,1,1,624,30,670
1362,31,34,0,1,1,499,10,680
1363,31,35,1,0,1,780,0,680
1364,31,36,1,0,1,405,0,680
1365,31,37,1,1,1,702,30,710
1366,31,38,1,1,1,702,30,740
1367,31,39,0,1,1,858,10,750
1368,31,40,1,1,1,1279,30,780
1369,31,41,0,1,1,718,10,790
1370,31,42,1,1,1,764,30,820
1371,31,43,1,0,1,375,0,820
1372,31,44,1,1,1,421,30,850
1373,31,45,1,1,1,686,30,880
1374,31,46,0,1,1,531,10,890
1375,31,47,1,1,1,702,30,920
1376,31,48,1,1,1,530,30,950
1377,31,49,0,1,1,624,10,960
1378,31,50,1,1,1,921,30,990
1379,31,51,1,1,1,686,30,1020
1380,31,52,1,1,1,748,30,1050
1381,31,53,1,1,1,967,30,1080
1382,31,54,1,0,1,437,0,1080
1383,31,55,1,1,1,375,30,1110
1384,31,56,1,0,1,858,0,1110
1385,31,57,1,1,1,858,30,1140
1386,31,58,0,1,1,532,10,1150
1387,31,59,1,1,1,687,30,1180
1388,32,0,0,1,0,0,0,0
1389,33,0,0,1,0,0,0,0
1390,33,1,0,1,0,0,0,0
1391,33,2,0,1,0,0,0,0
1392,34,0,0,1,0,0,0,0
1393,34,1,0,1,0,0,0,0
1394,35,0,0,1,0,0,0,0
1395,35,1,0,1,0,0,0,0
1396,35,2,0,1,1,1295,10,10
1397,35,3,0,1,0,0,0,10
1398,35,4,0,1,1,780,10,20
1399,35,5,1,1,1,1518821211,30,50
1400,35,6,0,1,1,1518845205,10,60
1401,35,7,1,1,1,2060,30,90
1402,35,8,1,0,1,1518893470,0,90
1403,35,9,0,1,1,1518917215,10,100
1404,35,10,0,1,1,1518950208,10,110
1405,35,11,1,1,1,1342,30,140
1406,35,12,0,1,1,2059,10,150
1407,35,13,1,1,1,1622,30,180
1408,35,14,0,1,1,1764,10,190
1409,35,15,1,1,1,2917,30,220
1410,35,16,0,1,1,1519094431,10,230
1411,35,17,0,1,1,2933,10,240
1412,35,18,1,1,1,1310,30,270
1413,35,19,0,1,1,2012,10,280
1414,35,20,1,1,1,1519199855,30,310
1415,35,21,0,1,1,1519223910,10,320
1416,35,22,0,1,0,0,0,320
1417,35,23,0,1,1,1519271991,10,330
1418,35,24,1,0,1,1519295452,0,330
1419,35,25,0,1,1,1519318728,10,340
1420,35,26,1,0,1,1519343828,0,340
1421,35,27,1,1,1,1519367727,30,370
1422,35,28,1,0,1,2184,0,370
1423,35,29,0,1,1,1519415525,10,380
1424,35,30,0,1,1,2075,10,390
1425,35,31,0,1,0,0,0,390
1426,36,0,0,1,1,2028,10,10
1427,36,1,0,1,0,0,0,10
1428,36,2,0,1,1,795,10,20
1429,36,3,1,1,1,578,30,50
1430,36,4,0,1,1,640,10,60
1431,36,5,0,1,1,686,10,70
1432,36,6,1,1,1,608,30,100
1433,36,7,0,1,1,733,10,110
1434,36,8,0,1,1,686,10,120
1435,36,9,0,1,1,702,10,130
1436,36,10,0,1,1,890,10,140
1437,36,11,0,1,1,655,10,150
1438,36,12,0,1,1,1450,10,160
1439,36,13,1,1,1,593,30,190
1440,36,14,0,1,1,499,10,200
1441,36,15,0,1,1,593,10,210
1442,36,16,0,1,1,936,10,220
1443,36,17,1,1,1,1186,30,250
1444,36,18,0,1,1,609,10,260
1445,36,19,0,1,1,500,10,270
1446,36,20,0,1,1,562,10,280
1447,36,21,0,1,1,1154,10,290
1448,36,22,0,1,1,765,10,300
1449,36,23,0,1,1,608,10,310
1450,36,24,0,1,1,624,10,320
1451,36,25,0,1,1,546,10,330
1452,36,26,1,1,1,920,30,360
1453,36,27,0,1,1,608,10,370
1454,36,28,1,0,1,515,0,370
1455,36,29,1,1,1,2512,30,400
1456,36,30,0,1,1,1092,10,410
1457,36,31,0,1,1,1046,10,420
1458,36,32,1,0,1,1295,0,420
1459,36,33,0,1,1,561,10,430
1460,36,34,0,1,1,967,10,440
1461,36,35,0,1,1,811,10,450
1462,36,36,1,1,1,1841,30,480
1463,36,37,0,1,1,640,10,490
1464,36,38,0,1,1,2418,10,500
1465,36,39,1,0,1,826,0,500
1466,36,40,0,1,1,1794,10,510
1467,36,41,0,1,1,1045,10,520
1468,36,42,1,1,1,577,30,550
1469,36,43,0,1,1,890,10,560
1470,36,44,0,1,1,1497,10,570
1471,36,45,1,1,1,546,30,600
1472,36,46,1,1,1,656,30,630
1473,36,47,1,1,1,764,30,660
1474,36,48,1,1,1,530,30,690
1475,36,49,0,1,1,796,10,700
1476,36,50,0,1,1,1123,10,710
1477,36,51,0,1,1,780,10,720
1478,36,52,1,1,1,1435,30,750
1479,36,53,1,1,1,998,30,780
1480,36,54,1,1,1,873,30,810
1481,36,55,0,1,1,811,10,820
1482,36,56,0,1,1,1170,10,830
